score,sentence1,sentence2
0,Sevens World Cup within Kenya’s reach,Clash of Styles in Court Opens Trial in Young Man’s Death
1,Gunmen kill 10 foreign tourists in northern Pakistan,"Islamic militants kill 9 foreign tourists, 1 Pakistani"
2,Austrian found hoarding 56 stolen skulls in home museum,Stolen skulls found in home museum
2,Egypt Launches Offensive Against Sinai Militants,Egypt launches offensive against Sinai insurgents
2,Record-setting Southwest heat wave turns fatal,"At least 1 dead, 40 hospitalized in Southwest heat wave"
2,Detroit eligible for bankruptcy protection: U.S. judge,Detroit eligible for bankruptcy protection
2,British Nobel-Winning Author Doris Lessing Dies,Nobel Prize winning author Doris Lessing dies
2,Israeli government authorises new settlements ahead of talks,Israel Approves New Settlement Homes Ahead of Peace Talks
0,Pakistani Taliban chief killed in US drone strike,Funeral for Pakistan Taliban chief 'set to take place'
2,Putin signs Crimea annexe treaty,09:32 Putin signs off Crimea annexation
0,FAA continues ban on US flights to Tel Aviv,FAA lifts ban on U.S. flights to Tel Aviv
2,"Chinese envoy rebuts Vietnamese, Philippine accusations over South China Sea",China's Xi tells Vietnam wants peace in South China Sea
1,Four more people arrested over Australia's largest illegal tobacco importation syndicate,Police target illegal tobacco syndicate
0,"Obama moves to fill Fed board, taps Fischer to be No. 2",Obama voices willingness to talk with GOP on budget
0,Iran's president condemns use of chemical weapons in Syria,Probe alleged use of chemical weapons in Syria
0,A society fraying at the edges,Old TV alignments crack at the edges
2,UN Invites Iran to Syrian Peace Conference,UN: Iran Invited to Attend Syrian Peace Conference
0,Italy bus crash death toll rises,Starbucks clears college degree path for workers
2,Soccer Ref Punched by Player Dies,Police: Utah soccer referee punched by player dies
0,Angela Merkel headed for narrow win in German elections,Malawi's new president sworn in after disputed elections
0,Israel detains 37 Palestinians as arrest operation continues,Israel criticizes Palestinian stance on settlers
0,Rebels kill 21 civilians in Syria Alawite village,Bomb kills 18 civilians in Afghanistan
2,World sends emergency relief to battered Philippines,Typhoon Haiyan: world sends relief to battered Philippines
0,"Palestinian hunger striker, Israel reach deal",Palestinian activist detained in Israeli raid
2,Assad says Syria will comply with UN arms resolution,Syria's Assad vows to comply with U.N. resolution
2,South Korean President Sorry For Ferry Response,S. Korean president 'sorry' for ferry disaster
0,Food price hikes raise concerns in Iran,American Chris Horner wins Tour of Spain
0,Obama made last-minute decision on Syria approval,Obama mulls limited military action in Syria
2,"Driver backs into stroller with child, drives off","Driver backs into mom, stroller with child then drives off"
2,Spain Princess Testifies in Historic Fraud Probe,Spain princess testifies in historic fraud probe
2,Senate confirms Obama nominee to key appeals court,Senate approves Obama nominee to key appeals court
2,U.N. rights chief presses Egypt on Mursi detention,UN Rights Chief Presses Egypt on Morsi Detention
2,US Senate confirms Janet Yellen as US Federal Reserve chief,Senate confirms Janet Yellen as next Federal Reserve Chair
2,Syrian Rebel Groups Battle Each Other in North,Syrian rebel groups battle each other in north
2,Mayawati demands president's rule in Kashmir,Mayawati demands Presidents rule in Jammu and Kashmir
2,Uganda's president signs anti-gay bill,Uganda's president signs harsh anti-gay law
2,"Rocks, Tear Gas Fly as Thai Protests Heat Up","Rocks, tear gas fly as Thai protests heat up"
2,Boston bombing suspect buried in Virginia,Boston bomb suspect buried in Virginia cemetery
2,Six dead in Philippine restaurant blast,6 killed in Philippines restaurant blast
2,China army newspaper hits out at US's PRISM programme,China army newspaper slams US's PRISM program
2,Silvio Berlusconi expelled from Italy's parliament,Silvio Berlusconi expelled from parliament
2,Two killed in Bahrain car explosion,Two killed in Bahrain car blast
2,Russia warns it will respond if interests attacked in Ukraine,Russia warns it will 'respond' if interests in Ukraine attacked
2,Hosni Mubarak retrial adjourned until 8 June,Mubarak retrial adjourned to June
2,Egypt protesters defy cabinet threat to end sit-ins,Egypt protesters defy cabinet threat
2,Couple marry in the UK's first Scientology wedding,Couple get married in Britain's first Scientology wedding
2,Qatar's emir hands power to his son,Qatari emir hands power to son Tamim
2,"Philippines typhoon death toll feared to hit 7,000","Philippines typhoon death toll rises above 5,000"
2,Egypt braces for 'Friday of anger' after carnage,Egypt braces for Friday of anger after bloody crackdown
2,Red Sox Beat Tigers 5-2 to Advance to World Series,Red Sox beat Tigers to reach World Series
2,China lands Jade Rabbit robot rover on Moon,China lands robot rover on moon
2,Ukrainian parliament dismisses president,Ukraine's parliament votes to dismiss president
2,Venezuela lawmakers brawl amid election tensions,Venezuela lawmakers brawl over election
2,"North Korea Warns Foreigners in South, Advising Evacuation",North Korea warns foreigners in South to evacuate
2,Captain of sunken South Korean ferry arrested,Captain of capsized S Korean Ferry Arrested
2,"Cars, drivers plunge into river after Wash. I-5 bridge collapse",Cars plunge into river as US bridge collapses
2,"Death toll in Syria now tops 100,000","Death toll in Syria over 100,000 so far"
2,"Communist rebels ambush Philippine police, kill 7",Communist rebels kill eight Philippine police
2,"Egypt's Morsi faces trial for prison break, murder, says prosecution",Egypt's Morsi faces trial for prison break
2,Iran Nuclear Talks Enter Third Day,Iran nuclear talks enter crucial third day
2,Thai army declares martial law,"Thailand's army declares martial law, denies coup"
2,Woman dies while riding roller coaster in Texas,Woman dies riding roller coaster at Texas amusement park
2,Nobel author Doris Lessing dies at 94,Nobel Prize winning author Doris Lessing dies
2,Over 100 dead as typhoon slams central Philippines,At least 100 dead as typhoon batters Philippines
2,First post office savings bank ATM opens in Chennai,India's first post office savings bank ATM inaugurated in Chennai
2,Israel agrees to 12 hour ceasefire,Israel agrees to 24-hour Gaza truce
2,Quake of 6.2 magnitude strikes off Indonesia's Sumatra - USGS,Earthquake of 6.9 magnitude strikes off Indonesia island
2,British stuntman fell to his death in wing suit mishap,British stuntman dies in wingsuit mishap in Alps
2,What makes India vote? Jaipur Lit Fest debates,What makes India vote? Debate at Jaipur Literature Festival
2,White diamond breaks record in Hong Kong auction,White diamond fetches record $34m at HK auction
2,Chinese satellite spots large object in search area,Malaysia: Chinese satellite found object in ocean
2,Hamas Urges Hizbullah to Pull Fighters Out of Syria,Hamas calls on Hezbollah to pull forces out of Syria
2,U.S. and Russia reach a deal on Syria's chemical weapons,"China welcomes US, Russia deal on Syria chemical weapons"
2,"PSNI failed RUC officers, tribunal told",13:23 PSNI 'failed RUC officer families'
2,Stocks edge lower following retail earnings,Stocks edge lower after earnings from retailers
2,Police helicopter crashes into Scottish pub,Police helicopter crashes on top of bar in Glasgow
2,US ups pressure on Israel as UN demands Gaza truce,"US, UN up pressure on Israel over Gaza"
2,Australian PM says 'Very confident' signals are from black box,Australian PM confident sounds are from Flight 370
0,Mandela's condition has 'improved',Mandela's condition has 'worsened over past 48 hours'
2,Philippe becomes king of Belgium,Philippe ascends throne of divided Belgium
2,India anti-graft party takes charge in New Delhi,India's Anti-Graft Party Forms Government in Delhi
2,Spain approves new restrictive abortion law,Spanish government approves tight restrictions on abortion
0,Obama orders Syria 'gas attack' inquiry,UN urges Syria gas attack inspection
2,German ambassador's Athens residence shot at,Shots fired at German ambassador's residence in Athens
0,Ukraine's jailed opposition icon Tymoshenko walks free,Ukraine's opposition chief wants more protests
2,Oklahoma examines what went wrong in botched execution,Okla. inmate dies of heart attack after botched execution
2,Napolitano elected for second term as Italy president,Italian President Napolitano elected for second term
2,UN court convicts 6 Bosnian Croats of atrocities,UN War Crimes Court Convicts Six Bosnians Croats
2,Saudi man with pressure cooker arrested at Detroit airport,Saudi Man Traveling With Pressure Cooker Arrested
2,North Korea says to put US citizen on trial,North Korea says detained American tourist to face trial
2,Thai protests escalate amid violence,Thai protesters call general strike
2,Egypt imposes state of emergency after 95 people killed,Egypt announces one-month state of emergency nationwide
2,Rallies demand 'Justice for Trayvon',"Across US, people rally for 'Justice for Trayvon'"
2,"UN warns of plight of women, children in Syria's Homs","UNICEF calls for immediate safe access to women, children in Homs"
2,"Hagel, Dempsey face Congress over defense budget","Hagel laments ""political"" changes to US defence budget"
2,Sony to sell PC unit and cut jobs,Sony to axe PC unit in major business overhaul
0,Man kills 4 in Calif. before police shoot him dead,Police: Gunman killed 6 in California shootings
0,N. Korea Deports Elderly American,North Korea deports detained US war veteran
0,Search leader urges caution in findings related to missing Malaysian jetliner,Searchers hoping pings come from lost Malaysian airliner
0,"Mandela remembered by family, as stadium memorial service is planned",Mandela's family thanks nation and world for support
2,Ukrainian presidency says deal reached at crisis talks,Ukraine rivals sign deal to end crisis
0,Obama mulls limited military action in Syria,"Obama urges military action against Syria, but will seek Congress' OK"
2,"Syria's PM escapes assassination try, regime says",Syrian prime minister survives assassination attempt
2,Jordan elected to take Saudi seat on UN Security Council,Jordan elected to UN security council seat that Saudi Arabia rejected
0,At least 18 killed in Iraq mosque bombing,More than 60 killed at Iraq funeral
2,Police surround protesters in Belfast ahead of G8,Peaceful anti-G8 protest held in Belfast
0,George Zimmerman found not guilty of Trayvon Martin murder,George Zimmerman Verdict Propels Cable News Into Talkradio Mode
2,"Ten rescued off Waterford, Dublin coasts",Six rescued after boat capsizes in Dublin Bay
2,Mandela spends third day in hospital,Mandela in Hospital for 3rd Day
0,One killed in clashes at Muslim Brotherhood Cairo offices,Egypt: Protesters storm Muslim Brotherhood's HQ
0,Saudi Women To Protest Against Driving Ban,Saudi women drive in protest with little problem
0,Russian parliament allows Putin to use military in Ukraine,President Obama warns Russia to stay out of Ukraine
0,Nelson Mandela hospital release reports 'incorrect',Nelson Mandela Goes Home After Hospital Stay
0,World stocks rise on hopes Fed to keep stimulus,Fed expected to maintain stimulus
0,No winners in a war of sanctions,The impact of sanctions on Russia
2,World Cup hit by new stadium death,Worker dies at World Cup stadium
0,Tata Nano and other Indian small cars fail crash tests,How does world's cheapest car do in crash test?
2,"Greece reaches agreement with troika, bailout tranche expected within days",Debt inspectors reach agreement with Greece
2,Murray ends 77-year wait for British win,Murray wins Wimbledon title ends Britains 77year agony
